X,Y,Z
402491.15459560807,4443109.884806265,180.00003146123373
402491.15459560807,4443112.884806265,180.00003146123373
402491.15459560807,4443115.884806265,180.00003146123373
402491.65459560807,4443016.384806265,180.00003146123373
402491.65459560807,4443019.384806265,180.00003146123373
402491.65459560807,4443022.384806265,180.00003146123373
402491.65459560807,4443025.384806265,180.00003146123373
402492.15459560807,4443031.384806265,180.00003146123373
402492.15459560807,4443034.384806265,180.00003146123373
402492.15459560807,4443037.384806265,180.00003146123373
402492.15459560807,4443100.884806265,180.00003146123373
402492.15459560807,4443103.884806265,180.00003146123373
402492.15459560807,4443106.884806265,180.00003146123373
402492.65459560807,4442817.384806265,180.00003146123373
402492.65459560807,4442855.884806265,180.00003146123373
402493.15459560807,4442820.384806265,180.00003146123373
402493.15459560807,4442823.384806265,180.00003146123373
402493.15459560807,4442826.384806265,180.00003146123373
402493.15459560807,4442838.384806265,180.00003146123373
402493.15459560807,4442841.384806265,180.00003146123373
402493.15459560807,4442844.384806265,180.00003146123373
402493.15459560807,4442847.384806265,180.00003146123373
402493.15459560807,4442850.384806265,180.00003146123373
402493.15459560807,4442957.384806265,180.00003146123373
402493.15459560807,4443055.384806265,180.00003146123373
402493.65459560807,4442829.384806265,180.00003146123373
402493.65459560807,4442832.384806265,180.00003146123373
402493.65459560807,4442835.384806265,180.00003146123373
402493.65459560807,4443006.384806265,180.00003146123373
402493.65459560807,4443009.384806265,180.00003146123373
402493.65459560807,4443012.384806265,180.00003146123373
402493.65459560807,4443040.384806265,180.00003146123373
402493.65459560807,4443043.384806265,180.00003146123373
402493.65459560807,4443046.384806265,180.00003146123373
402493.65459560807,4443091.884806265,180.00003146123373
402493.65459560807,4443094.884806265,180.00003146123373
402493.65459560807,4443097.884806265,180.00003146123373
402494.15459560807,4442814.384806265,180.00003146123373
402494.15459560807,4442858.884806265,180.00003146123373
402494.15459560807,4442861.884806265,180.00003146123373
402494.15459560807,4442864.884806265,180.00003146123373
402494.15459560807,4442960.384806265,180.00003146123373
402494.15459560807,4443028.384806265,180.00003146123373
402494.15459560807,4443049.384806265,180.00003146123373
402494.15459560807,4443052.384806265,180.00003146123373
402494.15459560807,4443058.384806265,180.00003146123373
402494.15459560807,4443061.384806265,180.00003146123373
402494.15459560807,4443064.384806265,180.00003146123373
402494.15459560807,4443067.384806265,180.00003146123373
402494.15459560807,4443109.884806265,180.00003146123373
402494.15459560807,4443112.884806265,180.00003146123373
402494.15459560807,4443115.884806265,180.00003146123373
402494.65459560807,4443015.384806265,180.00003146123373
402494.65459560807,4443018.384806265,180.00003146123373
402494.65459560807,4443021.384806265,180.00003146123373
402494.65459560807,4443024.384806265,180.00003146123373
402495.15459560807,4443031.384806265,180.00003146123373
402495.15459560807,4443034.384806265,180.00003146123373
402495.15459560807,4443037.384806265,180.00003146123373
402495.15459560807,4443100.884806265,180.00003146123373
402495.15459560807,4443103.884806265,180.00003146123373
402495.15459560807,4443106.884806265,180.00003146123373
402495.65459560807,4442817.384806265,180.00003146123373
402495.65459560807,4442853.384806265,180.00003146123373
402496.15459560807,4442820.384806265,180.00003146123373
402496.15459560807,4442823.384806265,180.00003146123373
402496.15459560807,4442826.384806265,180.00003146123373
402496.15459560807,4442838.384806265,180.00003146123373
402496.15459560807,4442841.384806265,180.00003146123373
402496.15459560807,4442844.384806265,180.00003146123373
402496.15459560807,4442847.384806265,180.00003146123373
402496.15459560807,4442850.384806265,180.00003146123373
402496.15459560807,4443055.384806265,180.00003146123373
402496.65459560807,4442829.384806265,180.00003146123373
402496.65459560807,4442832.384806265,180.00003146123373
402496.65459560807,4442835.384806265,180.00003146123373
402496.65459560807,4443003.884806265,180.00003146123373
402496.65459560807,4443006.884806265,180.00003146123373
402496.65459560807,4443009.884806265,180.00003146123373
402496.65459560807,4443040.384806265,180.00003146123373
402496.65459560807,4443043.384806265,180.00003146123373
402496.65459560807,4443046.384806265,180.00003146123373
402496.65459560807,4443091.884806265,180.00003146123373
402496.65459560807,4443094.884806265,180.00003146123373
402496.65459560807,4443097.884806265,180.00003146123373
402497.15459560807,4442814.384806265,180.00003146123373
402497.15459560807,4442856.384806265,180.00003146123373
402497.15459560807,4442859.384806265,180.00003146123373
402497.15459560807,4442862.384806265,180.00003146123373
402497.15459560807,4443027.384806265,180.00003146123373
402497.15459560807,4443049.384806265,180.00003146123373
402497.15459560807,4443052.384806265,180.00003146123373
402497.15459560807,4443058.384806265,180.00003146123373
402497.15459560807,4443061.384806265,180.00003146123373
402497.15459560807,4443064.384806265,180.00003146123373
402497.15459560807,4443067.384806265,180.00003146123373
402497.15459560807,4443109.884806265,180.00003146123373
402497.15459560807,4443112.884806265,180.00003146123373
402497.15459560807,4443115.884806265,180.00003146123373
402497.65459560807,4443012.884806265,180.00003146123373
402497.65459560807,4443015.884806265,180.00003146123373
402497.65459560807,4443018.884806265,180.00003146123373
402497.65459560807,4443021.884806265,180.00003146123373
402498.15459560807,4443030.384806265,180.00003146123373
402498.15459560807,4443033.384806265,180.00003146123373
402498.15459560807,4443036.384806265,180.00003146123373
402498.15459560807,4443070.384806265,180.00003146123373
402498.15459560807,4443073.384806265,180.00003146123373
402498.15459560807,4443076.384806265,180.00003146123373
402498.15459560807,4443079.384806265,180.00003146123373
402498.15459560807,4443100.884806265,180.00003146123373
402498.15459560807,4443103.884806265,180.00003146123373
402498.15459560807,4443106.884806265,180.00003146123373
402498.65459560807,4442817.384806265,180.00003146123373
402498.65459560807,4442853.384806265,180.00003146123373
402499.15459560807,4442820.384806265,180.00003146123373
402499.15459560807,4442823.384806265,180.00003146123373
402499.15459560807,4442826.384806265,180.00003146123373
402499.15459560807,4442838.384806265,180.00003146123373
402499.15459560807,4442841.384806265,180.00003146123373
402499.15459560807,4442844.384806265,180.00003146123373
402499.15459560807,4442847.384806265,180.00003146123373
402499.15459560807,4442850.384806265,180.00003146123373
402499.15459560807,4443055.384806265,180.00003146123373
402499.15459560807,4443082.384806265,180.00003146123373
402499.15459560807,4443085.384806265,180.00003146123373
402499.15459560807,4443088.384806265,180.00003146123373
402499.65459560807,4442829.384806265,180.00003146123373
402499.65459560807,4442832.384806265,180.00003146123373
402499.65459560807,4442835.384806265,180.00003146123373
402499.65459560807,4443003.884806265,180.00003146123373
402499.65459560807,4443006.884806265,180.00003146123373
402499.65459560807,4443009.884806265,180.00003146123373
402499.65459560807,4443039.384806265,180.00003146123373
402499.65459560807,4443042.384806265,180.00003146123373
402499.65459560807,4443045.384806265,180.00003146123373
402499.65459560807,4443091.384806265,180.00003146123373
402499.65459560807,4443094.384806265,180.00003146123373
402499.65459560807,4443097.384806265,180.00003146123373
402500.15459560807,4442814.384806265,180.00003146123373
402500.15459560807,4442856.384806265,180.00003146123373
402500.15459560807,4442859.384806265,180.00003146123373
402500.15459560807,4443024.884806265,180.00003146123373
402500.15459560807,4443048.384806265,180.00003146123373
402500.15459560807,4443051.384806265,180.00003146123373
402500.15459560807,4443063.884806265,180.00003146123373
402500.15459560807,4443066.884806265,180.00003146123373
402500.15459560807,4443109.884806265,180.00003146123373
402500.15459560807,4443112.884806265,180.00003146123373
402500.15459560807,4443115.884806265,180.00003146123373
402500.65459560807,4443012.884806265,180.00003146123373
402500.65459560807,4443015.884806265,180.00003146123373
402500.65459560807,4443018.884806265,180.00003146123373
402500.65459560807,4443021.884806265,180.00003146123373
402501.15459560807,4443027.884806265,180.00003146123373
402501.15459560807,4443030.884806265,180.00003146123373
402501.15459560807,4443033.884806265,180.00003146123373
402501.15459560807,4443069.884806265,180.00003146123373
402501.15459560807,4443072.884806265,180.00003146123373
402501.15459560807,4443075.884806265,180.00003146123373
402501.15459560807,4443078.884806265,180.00003146123373
402501.15459560807,4443100.384806265,180.00003146123373
402501.15459560807,4443103.384806265,180.00003146123373
402501.15459560807,4443106.384806265,180.00003146123373
402501.65459560807,4442817.384806265,180.00003146123373
402501.65459560807,4442853.384806265,180.00003146123373
402502.15459560807,4442820.384806265,180.00003146123373
402502.15459560807,4442823.384806265,180.00003146123373
402502.15459560807,4442826.384806265,180.00003146123373
402502.15459560807,4442838.384806265,180.00003146123373
402502.15459560807,4442841.384806265,180.00003146123373
402502.15459560807,4442844.384806265,180.00003146123373
402502.15459560807,4442847.384806265,180.00003146123373
402502.15459560807,4442850.384806265,180.00003146123373
402502.15459560807,4443081.884806265,180.00003146123373
402502.15459560807,4443084.884806265,180.00003146123373
402502.15459560807,4443087.884806265,180.00003146123373
402502.65459560807,4442829.384806265,180.00003146123373
402502.65459560807,4442832.384806265,180.00003146123373
402502.65459560807,4442835.384806265,180.00003146123373
402502.65459560807,4443003.884806265,180.00003146123373
402502.65459560807,4443006.884806265,180.00003146123373
402502.65459560807,4443009.884806265,180.00003146123373
402502.65459560807,4443036.884806265,180.00003146123373
402502.65459560807,4443039.884806265,180.00003146123373
402502.65459560807,4443042.884806265,180.00003146123373
402502.65459560807,4443090.884806265,180.00003146123373
402502.65459560807,4443093.884806265,180.00003146123373
402502.65459560807,4443096.884806265,180.00003146123373
402503.15459560807,4442814.384806265,180.00003146123373
402503.15459560807,4442856.384806265,180.00003146123373
402503.15459560807,4442859.384806265,180.00003146123373
402503.15459560807,4443045.884806265,180.00003146123373
402503.15459560807,4443048.884806265,180.00003146123373
402503.15459560807,4443051.884806265,180.00003146123373
402503.15459560807,4443063.884806265,180.00003146123373
402503.15459560807,4443066.884806265,180.00003146123373
402503.15459560807,4443109.384806265,180.00003146123373
402503.15459560807,4443112.384806265,180.00003146123373
402503.15459560807,4443115.384806265,180.00003146123373
402503.65459560807,4443012.884806265,180.00003146123373
402503.65459560807,4443015.884806265,180.00003146123373
402503.65459560807,4443018.884806265,180.00003146123373
402504.15459560807,4443029.884806265,180.00003146123373
402504.15459560807,4443032.884806265,180.00003146123373
402504.15459560807,4443069.884806265,180.00003146123373
402504.15459560807,4443072.884806265,180.00003146123373
402504.15459560807,4443075.884806265,180.00003146123373
402504.15459560807,4443078.884806265,180.00003146123373
402504.15459560807,4443099.884806265,180.00003146123373
402504.15459560807,4443102.884806265,180.00003146123373
402504.15459560807,4443105.884806265,180.00003146123373
402504.65459560807,4442817.384806265,180.00003146123373
402504.65459560807,4442853.384806265,180.00003146123373
402505.15459560807,4442820.384806265,180.00003146123373
402505.15459560807,4442823.384806265,180.00003146123373
402505.15459560807,4442826.384806265,180.00003146123373
402505.15459560807,4442838.384806265,180.00003146123373
402505.15459560807,4442841.384806265,180.00003146123373
402505.15459560807,4442844.384806265,180.00003146123373
402505.15459560807,4442847.384806265,180.00003146123373
402505.15459560807,4442850.384806265,180.00003146123373
402505.15459560807,4443081.884806265,180.00003146123373
402505.15459560807,4443084.884806265,180.00003146123373
402505.15459560807,4443087.884806265,180.00003146123373
402505.65459560807,4442829.384806265,180.00003146123373
402505.65459560807,4442832.384806265,180.00003146123373
402505.65459560807,4442835.384806265,180.00003146123373
402505.65459560807,4443004.884806265,180.00003146123373
402505.65459560807,4443035.884806265,180.00003146123373
402505.65459560807,4443038.884806265,180.00003146123373
402505.65459560807,4443041.884806265,180.00003146123373
402505.65459560807,4443090.884806265,180.00003146123373
402505.65459560807,4443093.884806265,180.00003146123373
402505.65459560807,4443096.884806265,180.00003146123373
402506.15459560807,4442814.384806265,180.00003146123373
402506.15459560807,4442856.384806265,180.00003146123373
402506.15459560807,4442859.384806265,180.00003146123373
402506.15459560807,4443044.884806265,180.00003146123373
402506.15459560807,4443047.884806265,180.00003146123373
402506.15459560807,4443050.884806265,180.00003146123373
402506.15459560807,4443063.884806265,180.00003146123373
402506.15459560807,4443066.884806265,180.00003146123373
402506.15459560807,4443108.884806265,180.00003146123373
402506.15459560807,4443111.884806265,180.00003146123373
402506.15459560807,4443114.884806265,180.00003146123373
402506.15459560807,4443117.884806265,180.00003146123373
402506.65459560807,4443015.884806265,180.00003146123373
402506.65459560807,4443018.884806265,180.00003146123373
402507.15459560807,4443029.884806265,180.00003146123373
402507.15459560807,4443032.884806265,180.00003146123373
402507.15459560807,4443069.884806265,180.00003146123373
402507.15459560807,4443072.884806265,180.00003146123373
402507.15459560807,4443075.884806265,180.00003146123373
402507.15459560807,4443078.884806265,180.00003146123373
402507.15459560807,4443099.884806265,180.00003146123373
402507.15459560807,4443102.884806265,180.00003146123373
402507.15459560807,4443105.884806265,180.00003146123373
402507.65459560807,4442817.384806265,180.00003146123373
402507.65459560807,4442853.384806265,180.00003146123373
402508.15459560807,4442820.384806265,180.00003146123373
402508.15459560807,4442823.384806265,180.00003146123373
402508.15459560807,4442826.384806265,180.00003146123373
402508.15459560807,4442838.384806265,180.00003146123373
402508.15459560807,4442841.384806265,180.00003146123373
402508.15459560807,4442844.384806265,180.00003146123373
402508.15459560807,4442847.384806265,180.00003146123373
402508.15459560807,4442850.384806265,180.00003146123373
402508.15459560807,4443081.884806265,180.00003146123373
402508.15459560807,4443084.884806265,180.00003146123373
402508.15459560807,4443087.884806265,180.00003146123373
402508.65459560807,4442829.384806265,180.00003146123373
402508.65459560807,4442832.384806265,180.00003146123373
402508.65459560807,4442835.384806265,180.00003146123373
402508.65459560807,4443035.884806265,180.00003146123373
402508.65459560807,4443038.884806265,180.00003146123373
402508.65459560807,4443041.884806265,180.00003146123373
402508.65459560807,4443090.884806265,180.00003146123373
402508.65459560807,4443093.884806265,180.00003146123373
402508.65459560807,4443096.884806265,180.00003146123373
402509.15459560807,4442814.384806265,180.00003146123373
402509.15459560807,4442856.384806265,180.00003146123373
402509.15459560807,4442859.384806265,180.00003146123373
402509.15459560807,4443044.884806265,180.00003146123373
402509.15459560807,4443047.884806265,180.00003146123373
402509.15459560807,4443063.884806265,180.00003146123373
402509.15459560807,4443066.884806265,180.00003146123373
402509.15459560807,4443108.884806265,180.00003146123373
402509.15459560807,4443111.884806265,180.00003146123373
402509.15459560807,4443114.884806265,180.00003146123373
402509.15459560807,4443117.884806265,180.00003146123373
402509.65459560807,4443015.884806265,180.00003146123373
402509.65459560807,4443018.884806265,180.00003146123373
402510.15459560807,4442862.384806265,180.00003146123373
402510.15459560807,4443031.884806265,180.00003146123373
402510.15459560807,4443069.884806265,180.00003146123373
402510.15459560807,4443072.884806265,180.00003146123373
402510.15459560807,4443075.884806265,180.00003146123373
402510.15459560807,4443078.884806265,180.00003146123373
402510.15459560807,4443099.884806265,180.00003146123373
402510.15459560807,4443102.884806265,180.00003146123373
402510.15459560807,4443105.884806265,180.00003146123373
402510.65459560807,4442817.384806265,180.00003146123373
402510.65459560807,4442853.384806265,180.00003146123373
402511.15459560807,4442820.384806265,180.00003146123373
402511.15459560807,4442823.384806265,180.00003146123373
402511.15459560807,4442826.384806265,180.00003146123373
402511.15459560807,4442838.384806265,180.00003146123373
402511.15459560807,4442841.384806265,180.00003146123373
402511.15459560807,4442844.384806265,180.00003146123373
402511.15459560807,4442847.384806265,180.00003146123373
402511.15459560807,4442850.384806265,180.00003146123373
402511.15459560807,4443081.884806265,180.00003146123373
402511.15459560807,4443084.884806265,180.00003146123373
402511.15459560807,4443087.884806265,180.00003146123373
402511.65459560807,4442829.384806265,180.00003146123373
402511.65459560807,4442832.384806265,180.00003146123373
402511.65459560807,4442835.384806265,180.00003146123373
402511.65459560807,4443034.884806265,180.00003146123373
402511.65459560807,4443037.884806265,180.00003146123373
402511.65459560807,4443040.884806265,180.00003146123373
402511.65459560807,4443090.884806265,180.00003146123373
402511.65459560807,4443093.884806265,180.00003146123373
402511.65459560807,4443096.884806265,180.00003146123373
402512.15459560807,4442814.384806265,180.00003146123373
402512.15459560807,4442856.384806265,180.00003146123373
402512.15459560807,4442859.384806265,180.00003146123373
402512.15459560807,4443043.884806265,180.00003146123373
402512.15459560807,4443046.884806265,180.00003146123373
402512.15459560807,4443063.384806265,180.00003146123373
402512.15459560807,4443066.384806265,180.00003146123373
402512.15459560807,4443108.884806265,180.00003146123373
402512.15459560807,4443111.884806265,180.00003146123373
402512.15459560807,4443114.884806265,180.00003146123373
402512.15459560807,4443117.884806265,180.00003146123373
402512.65459560807,4443016.884806265,180.00003146123373
402513.15459560807,4443031.884806265,180.00003146123373
402513.15459560807,4443069.384806265,180.00003146123373
402513.15459560807,4443072.384806265,180.00003146123373
402513.15459560807,4443075.384806265,180.00003146123373
402513.15459560807,4443078.384806265,180.00003146123373
402513.15459560807,4443099.884806265,180.00003146123373
402513.15459560807,4443102.884806265,180.00003146123373
402513.15459560807,4443105.884806265,180.00003146123373
402513.65459560807,4442817.384806265,180.00003146123373
402513.65459560807,4442853.384806265,180.00003146123373
402514.15459560807,4442820.384806265,180.00003146123373
402514.15459560807,4442823.384806265,180.00003146123373
402514.15459560807,4442826.384806265,180.00003146123373
402514.15459560807,4442838.384806265,180.00003146123373
402514.15459560807,4442841.384806265,180.00003146123373
402514.15459560807,4442844.384806265,180.00003146123373
402514.15459560807,4442847.384806265,180.00003146123373
402514.15459560807,4442850.384806265,180.00003146123373
402514.15459560807,4443081.384806265,180.00003146123373
402514.15459560807,4443084.384806265,180.00003146123373
402514.15459560807,4443087.384806265,180.00003146123373
402514.65459560807,4442829.384806265,180.00003146123373
402514.65459560807,4442832.384806265,180.00003146123373
402514.65459560807,4442835.384806265,180.00003146123373
402514.65459560807,4443034.884806265,180.00003146123373
402514.65459560807,4443037.884806265,180.00003146123373
402514.65459560807,4443040.884806265,180.00003146123373
402514.65459560807,4443090.384806265,180.00003146123373
402514.65459560807,4443093.384806265,180.00003146123373
402514.65459560807,4443096.384806265,180.00003146123373
402515.15459560807,4442814.384806265,180.00003146123373
402515.15459560807,4442856.384806265,180.00003146123373
402515.15459560807,4442859.384806265,180.00003146123373
402515.15459560807,4443066.384806265,180.00003146123373
402515.15459560807,4443108.884806265,180.00003146123373
402515.15459560807,4443111.884806265,180.00003146123373
402515.15459560807,4443114.884806265,180.00003146123373
402515.15459560807,4443117.884806265,180.00003146123373
402516.15459560807,4443069.384806265,180.00003146123373
402516.15459560807,4443072.384806265,180.00003146123373
402516.15459560807,4443075.384806265,180.00003146123373
402516.15459560807,4443078.384806265,180.00003146123373
402516.15459560807,4443099.384806265,180.00003146123373
402516.15459560807,4443102.384806265,180.00003146123373
402516.15459560807,4443105.384806265,180.00003146123373
402516.65459560807,4442817.384806265,180.00003146123373
402516.65459560807,4442853.384806265,180.00003146123373
402517.15459560807,4442820.384806265,180.00003146123373
402517.15459560807,4442823.384806265,180.00003146123373
402517.15459560807,4442826.384806265,180.00003146123373
402517.15459560807,4442838.384806265,180.00003146123373
402517.15459560807,4442841.384806265,180.00003146123373
402517.15459560807,4442844.384806265,180.00003146123373
402517.15459560807,4442847.384806265,180.00003146123373
402517.15459560807,4442850.384806265,180.00003146123373
402517.15459560807,4443081.384806265,180.00003146123373
402517.15459560807,4443084.384806265,180.00003146123373
402517.15459560807,4443087.384806265,180.00003146123373
402517.65459560807,4442829.384806265,180.00003146123373
402517.65459560807,4442832.384806265,180.00003146123373
402517.65459560807,4442835.384806265,180.00003146123373
402517.65459560807,4443037.384806265,180.00003146123373
402517.65459560807,4443040.384806265,180.00003146123373
402517.65459560807,4443090.384806265,180.00003146123373
402517.65459560807,4443093.384806265,180.00003146123373
402517.65459560807,4443096.384806265,180.00003146123373
402518.15459560807,4442814.384806265,180.00003146123373
402518.15459560807,4442856.384806265,180.00003146123373
402518.15459560807,4442859.384806265,180.00003146123373
402518.15459560807,4443066.384806265,180.00003146123373
402518.15459560807,4443108.384806265,180.00003146123373
402518.15459560807,4443111.384806265,180.00003146123373
402518.15459560807,4443114.384806265,180.00003146123373
402518.15459560807,4443117.384806265,180.00003146123373
402519.15459560807,4443069.384806265,180.00003146123373
402519.15459560807,4443072.384806265,180.00003146123373
402519.15459560807,4443075.384806265,180.00003146123373
402519.15459560807,4443078.384806265,180.00003146123373
402519.15459560807,4443099.384806265,180.00003146123373
402519.15459560807,4443102.384806265,180.00003146123373
402519.15459560807,4443105.384806265,180.00003146123373
402519.65459560807,4442817.384806265,180.00003146123373
402519.65459560807,4442853.384806265,180.00003146123373
402520.15459560807,4442820.384806265,180.00003146123373
402520.15459560807,4442823.384806265,180.00003146123373
402520.15459560807,4442826.384806265,180.00003146123373
402520.15459560807,4442838.384806265,180.00003146123373
402520.15459560807,4442841.384806265,180.00003146123373
402520.15459560807,4442844.384806265,180.00003146123373
402520.15459560807,4442847.384806265,180.00003146123373
402520.15459560807,4442850.384806265,180.00003146123373
402520.15459560807,4443081.384806265,180.00003146123373
402520.15459560807,4443084.384806265,180.00003146123373
402520.15459560807,4443087.384806265,180.00003146123373
402520.65459560807,4442829.384806265,180.00003146123373
402520.65459560807,4442832.384806265,180.00003146123373
402520.65459560807,4442835.384806265,180.00003146123373
402520.65459560807,4443090.384806265,180.00003146123373
402520.65459560807,4443093.384806265,180.00003146123373
402520.65459560807,4443096.384806265,180.00003146123373
402521.15459560807,4442814.384806265,180.00003146123373
402521.15459560807,4442856.384806265,180.00003146123373
402521.15459560807,4442859.384806265,180.00003146123373
402521.15459560807,4443066.384806265,180.00003146123373
402521.15459560807,4443108.384806265,180.00003146123373
402521.15459560807,4443111.384806265,180.00003146123373
402521.15459560807,4443114.384806265,180.00003146123373
402521.15459560807,4443117.384806265,180.00003146123373
402522.15459560807,4443069.384806265,180.00003146123373
402522.15459560807,4443072.384806265,180.00003146123373
402522.15459560807,4443075.384806265,180.00003146123373
402522.15459560807,4443078.384806265,180.00003146123373
402522.15459560807,4443099.384806265,180.00003146123373
402522.15459560807,4443102.384806265,180.00003146123373
402522.15459560807,4443105.384806265,180.00003146123373
402522.65459560807,4442817.384806265,180.00003146123373
402522.65459560807,4442853.384806265,180.00003146123373
402522.65459560807,4442862.384806265,180.00003146123373
402523.15459560807,4442820.384806265,180.00003146123373
402523.15459560807,4442823.384806265,180.00003146123373
402523.15459560807,4442826.384806265,180.00003146123373
402523.15459560807,4442838.384806265,180.00003146123373
402523.15459560807,4442841.384806265,180.00003146123373
402523.15459560807,4442844.384806265,180.00003146123373
402523.15459560807,4442847.384806265,180.00003146123373
402523.15459560807,4442850.384806265,180.00003146123373
402523.15459560807,4443081.384806265,180.00003146123373
402523.15459560807,4443084.384806265,180.00003146123373
402523.15459560807,4443087.384806265,180.00003146123373
402523.65459560807,4442829.384806265,180.00003146123373
402523.65459560807,4442832.384806265,180.00003146123373
402523.65459560807,4442835.384806265,180.00003146123373
402523.65459560807,4443090.384806265,180.00003146123373
402523.65459560807,4443093.384806265,180.00003146123373
402523.65459560807,4443096.384806265,180.00003146123373
402524.15459560807,4442814.384806265,180.00003146123373
402524.15459560807,4442856.384806265,180.00003146123373
402524.15459560807,4442859.384806265,180.00003146123373
402524.15459560807,4443066.384806265,180.00003146123373
402524.15459560807,4443108.384806265,180.00003146123373
402524.15459560807,4443111.384806265,180.00003146123373
402524.15459560807,4443114.384806265,180.00003146123373
402524.15459560807,4443117.384806265,180.00003146123373
402525.15459560807,4443069.384806265,180.00003146123373
402525.15459560807,4443072.384806265,180.00003146123373
402525.15459560807,4443075.384806265,180.00003146123373
402525.15459560807,4443078.384806265,180.00003146123373
402525.15459560807,4443099.384806265,180.00003146123373
402525.15459560807,4443102.384806265,180.00003146123373
402525.15459560807,4443105.384806265,180.00003146123373
402525.65459560807,4442817.384806265,180.00003146123373
402525.65459560807,4442853.384806265,180.00003146123373
402525.65459560807,4442862.384806265,180.00003146123373
402526.15459560807,4442820.384806265,180.00003146123373
402526.15459560807,4442823.384806265,180.00003146123373
402526.15459560807,4442826.384806265,180.00003146123373
402526.15459560807,4442838.384806265,180.00003146123373
402526.15459560807,4442841.384806265,180.00003146123373
402526.15459560807,4442844.384806265,180.00003146123373
402526.15459560807,4442847.384806265,180.00003146123373
402526.15459560807,4442850.384806265,180.00003146123373
402526.15459560807,4443081.384806265,180.00003146123373
402526.15459560807,4443084.384806265,180.00003146123373
402526.15459560807,4443087.384806265,180.00003146123373
402526.65459560807,4442829.384806265,180.00003146123373
402526.65459560807,4442832.384806265,180.00003146123373
402526.65459560807,4442835.384806265,180.00003146123373
402526.65459560807,4443090.384806265,180.00003146123373
402526.65459560807,4443093.384806265,180.00003146123373
402526.65459560807,4443096.384806265,180.00003146123373
402527.15459560807,4442814.384806265,180.00003146123373
402527.15459560807,4442856.384806265,180.00003146123373
402527.15459560807,4442859.384806265,180.00003146123373
402527.15459560807,4443066.384806265,180.00003146123373
402527.15459560807,4443108.384806265,180.00003146123373
402527.15459560807,4443111.384806265,180.00003146123373
402527.15459560807,4443114.384806265,180.00003146123373
402527.15459560807,4443117.384806265,180.00003146123373
402528.15459560807,4443069.384806265,180.00003146123373
402528.15459560807,4443072.384806265,180.00003146123373
402528.15459560807,4443075.384806265,180.00003146123373
402528.15459560807,4443078.384806265,180.00003146123373
402528.15459560807,4443099.384806265,180.00003146123373
402528.15459560807,4443102.384806265,180.00003146123373
402528.15459560807,4443105.384806265,180.00003146123373
402528.65459560807,4442817.384806265,180.00003146123373
402528.65459560807,4442853.384806265,180.00003146123373
402529.15459560807,4442820.384806265,180.00003146123373
402529.15459560807,4442823.384806265,180.00003146123373
402529.15459560807,4442826.384806265,180.00003146123373
402529.15459560807,4442838.384806265,180.00003146123373
402529.15459560807,4442841.384806265,180.00003146123373
402529.15459560807,4442844.384806265,180.00003146123373
402529.15459560807,4442847.384806265,180.00003146123373
402529.15459560807,4442850.384806265,180.00003146123373
402529.15459560807,4443081.384806265,180.00003146123373
402529.15459560807,4443084.384806265,180.00003146123373
402529.15459560807,4443087.384806265,180.00003146123373
402529.65459560807,4442829.384806265,180.00003146123373
402529.65459560807,4442832.384806265,180.00003146123373
402529.65459560807,4442835.384806265,180.00003146123373
402529.65459560807,4443090.384806265,180.00003146123373
402529.65459560807,4443093.384806265,180.00003146123373
402529.65459560807,4443096.384806265,180.00003146123373
402530.15459560807,4442814.384806265,180.00003146123373
402530.15459560807,4442856.384806265,180.00003146123373
402530.15459560807,4442859.384806265,180.00003146123373
402530.15459560807,4443066.384806265,180.00003146123373
402530.15459560807,4443108.384806265,180.00003146123373
402530.15459560807,4443111.384806265,180.00003146123373
402530.15459560807,4443114.384806265,180.00003146123373
402530.15459560807,4443117.384806265,180.00003146123373
402531.15459560807,4443069.384806265,180.00003146123373
402531.15459560807,4443072.384806265,180.00003146123373
402531.15459560807,4443075.384806265,180.00003146123373
402531.15459560807,4443078.384806265,180.00003146123373
402531.15459560807,4443099.384806265,180.00003146123373
402531.15459560807,4443102.384806265,180.00003146123373
402531.15459560807,4443105.384806265,180.00003146123373
402531.65459560807,4442817.384806265,180.00003146123373
402531.65459560807,4442853.384806265,180.00003146123373
402532.15459560807,4442820.384806265,180.00003146123373
402532.15459560807,4442823.384806265,180.00003146123373
402532.15459560807,4442826.384806265,180.00003146123373
402532.15459560807,4442838.384806265,180.00003146123373
402532.15459560807,4442841.384806265,180.00003146123373
402532.15459560807,4442844.384806265,180.00003146123373
402532.15459560807,4442847.384806265,180.00003146123373
402532.15459560807,4442850.384806265,180.00003146123373
402532.15459560807,4443081.384806265,180.00003146123373
402532.15459560807,4443084.384806265,180.00003146123373
402532.15459560807,4443087.384806265,180.00003146123373
402532.65459560807,4442829.384806265,180.00003146123373
402532.65459560807,4442832.384806265,180.00003146123373
402532.65459560807,4442835.384806265,180.00003146123373
402532.65459560807,4443090.384806265,180.00003146123373
402532.65459560807,4443093.384806265,180.00003146123373
402532.65459560807,4443096.384806265,180.00003146123373
402533.15459560807,4442814.384806265,180.00003146123373
402533.15459560807,4442856.384806265,180.00003146123373
402533.15459560807,4442859.384806265,180.00003146123373
402533.15459560807,4443066.384806265,180.00003146123373
402533.15459560807,4443108.384806265,180.00003146123373
402533.15459560807,4443111.384806265,180.00003146123373
402533.15459560807,4443114.384806265,180.00003146123373
402533.15459560807,4443117.384806265,180.00003146123373
402534.15459560807,4443069.384806265,180.00003146123373
